segment_id,wellbore_chev_no_id,area_id,formation_id,bit_model_id,drillbit_size,min_depth,max_depth,rate_of_penetration,surface_weight_on_bit,surface_rpm
wellbore_chev_no_15_806,wellbore_chev_no_15,area_0,formation_74,bit_model_31,12.25,24180,24209.5,100.5237166,39.4928751,159.6865
wellbore_chev_no_15_807,wellbore_chev_no_15,area_0,formation_74,bit_model_31,12.25,24210,24239.5,82.97936357,40.41440659,159.727167
wellbore_chev_no_15_808,wellbore_chev_no_15,area_0,formation_74,bit_model_31,12.25,24240,24269.5,93.10922534,28.62518744,159.5411682
wellbore_chev_no_15_809,wellbore_chev_no_15,area_0,formation_77,bit_model_31,12.25,24270,24299.5,98.17476819,33.18949191,159.5296674
wellbore_chev_no_15_810,wellbore_chev_no_15,area_0,formation_77,bit_model_31,12.25,24300,24329.5,86.89617513,34.94069633,159.528334
wellbore_chev_no_15_811,wellbore_chev_no_15,area_0,formation_77,bit_model_31,12.25,24330,24359.5,100.699759,35.44151363,159.5365016
wellbore_chev_no_15_812,wellbore_chev_no_15,area_0,formation_77,bit_model_31,12.25,24360,24389.5,96.84407743,35.12184308,159.6979998
wellbore_chev_no_15_813,wellbore_chev_no_15,area_0,formation_77,bit_model_31,12.25,24390,24419.5,100.8265893,29.03855346,160.0738324
wellbore_chev_no_15_814,wellbore_chev_no_15,area_0,formation_77,bit_model_31,12.25,24420,24449.5,85.78154138,31.17924318,160.1363332
wellbore_chev_no_15_815,wellbore_chev_no_15,area_0,formation_77,bit_model_31,12.25,24450,24479.5,95.38100624,37.38341894,160.0724993
wellbore_chev_no_15_816,wellbore_chev_no_15,area_0,formation_77,bit_model_31,12.25,24480,24509.5,98.69402873,44.0152909,160.0873327
wellbore_chev_no_15_817,wellbore_chev_no_15,area_0,formation_82,bit_model_31,12.25,24510,24539.5,94.27293409,25.17862822,161.4531662
wellbore_chev_no_15_818,wellbore_chev_no_15,area_0,formation_82,bit_model_31,12.25,24540,24569.5,100.7328697,25.11579491,161.6366656
wellbore_chev_no_15_819,wellbore_chev_no_15,area_0,formation_82,bit_model_31,12.25,24570,24599.5,99.75291074,28.41721862,161.6443324
wellbore_chev_no_15_820,wellbore_chev_no_15,area_0,formation_82,bit_model_31,12.25,24600,24629.5,100.7589241,33.46837648,161.6258331
wellbore_chev_no_15_821,wellbore_chev_no_15,area_0,formation_82,bit_model_31,12.25,24630,24659.5,94.43919881,27.69299938,160.965833
wellbore_chev_no_15_822,wellbore_chev_no_15,area_0,formation_82,bit_model_31,12.25,24660,24689.5,100.8274092,21.81694574,159.9178337
wellbore_chev_no_15_823,wellbore_chev_no_15,area_0,formation_82,bit_model_31,12.25,24690,24719.5,96.81192424,28.81441692,159.9841657
wellbore_chev_no_15_824,wellbore_chev_no_15,area_0,formation_82,bit_model_31,12.25,24720,24749.5,93.13057874,35.34487667,160.0068324
wellbore_chev_no_15_825,wellbore_chev_no_15,area_0,formation_81,bit_model_31,12.25,24750,24779.5,93.19916,36.99246527,160.0288333
wellbore_chev_no_15_826,wellbore_chev_no_15,area_0,formation_81,bit_model_31,12.25,24780,24809.5,94.47285423,29.30457856,160.1539983
wellbore_chev_no_15_827,wellbore_chev_no_15,area_0,formation_81,bit_model_31,12.25,24810,24839.5,95.30618884,33.11747268,160.1461667
wellbore_chev_no_15_828,wellbore_chev_no_15,area_0,formation_81,bit_model_31,12.25,24840,24869.5,91.28363088,34.41856829,160.153833
wellbore_chev_no_15_829,wellbore_chev_no_15,area_0,formation_81,bit_model_31,12.25,24870,24889,91.20871519,37.88785289,160.130769
wellbore_chev_no_17_635,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19079.5,19079.5,78.49746704,16.8653698,181.4499969
wellbore_chev_no_17_636,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19080,19109.5,114.0579322,19.86658992,180.428333
wellbore_chev_no_17_637,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19110,19139.5,101.4314974,27.39243555,179.7826673
wellbore_chev_no_17_638,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19140,19169.5,152.2633133,30.89190623,180.601166
wellbore_chev_no_17_639,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19170,19199.5,176.1773552,38.02165655,180.6029996
wellbore_chev_no_17_640,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19200,19229.5,152.3896783,25.30502629,180.6199999
wellbore_chev_no_17_641,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19230,19259.5,221.8637436,27.78706388,180.3068329
wellbore_chev_no_17_642,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19260,19289.5,187.8043504,38.6863503,177.8385002
wellbore_chev_no_17_643,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19290,19319.5,135.7856747,23.09819887,160.8899989
wellbore_chev_no_17_644,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19320,19349.5,132.0676961,25.86132527,179.8493332
wellbore_chev_no_17_645,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19350,19379.5,141.3443466,28.35401862,180.6263344
wellbore_chev_no_17_646,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19380,19409.5,150.723248,32.63319092,180.6308345
wellbore_chev_no_17_647,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19410,19439.5,150.7310575,36.81903477,180.6463326
wellbore_chev_no_17_648,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19440,19469.5,122.6252417,36.91052752,179.6398341
wellbore_chev_no_17_649,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19470,19499.5,78.01840404,18.64587652,177.8366103
wellbore_chev_no_17_650,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19500,19529.5,79.83842036,17.71891956,180.0688344
wellbore_chev_no_17_651,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19530,19559.5,83.20328611,18.21863376,180.0695012
wellbore_chev_no_17_652,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19560,19589.5,99.86304474,22.06900733,180.061834
wellbore_chev_no_17_653,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19590,19619.5,95.72659442,20.20904096,180.4871668
wellbore_chev_no_17_654,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19620,19649.5,99.39460144,15.80163321,181.5139992
wellbore_chev_no_17_655,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19650,19679.5,99.28785222,20.3387461,181.5131666
wellbore_chev_no_17_656,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19680,19709.5,96.78760694,24.9691879,181.5531667
wellbore_chev_no_17_657,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19710,19739.5,98.37812271,30.99331964,181.5345004
wellbore_chev_no_17_658,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19740,19769.5,98.98896427,20.14763586,179.0644067
wellbore_chev_no_17_659,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19770,19799.5,97.17663091,28.99482937,180.8051666
wellbore_chev_no_17_660,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19800,19829.5,91.08354174,45.33255221,180.7341675
wellbore_chev_no_17_661,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19830,19859.5,95.7498661,35.43894103,180.7506663
wellbore_chev_no_17_662,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19860,19889.5,92.99872678,35.19092151,181.0861669
wellbore_chev_no_17_663,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19890,19919.5,99.48054377,26.6516826,181.7199997
wellbore_chev_no_17_664,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19920,19949.5,95.16652476,28.0725608,178.528001
wellbore_chev_no_17_665,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19950,19979.5,101.0769131,21.92129676,181.4214989
wellbore_chev_no_17_666,wellbore_chev_no_17,area_0,formation_2,bit_model_33,14.5,19980,20009.5,100.829335,30.6887706,176.7596145
wellbore_chev_no_17_667,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20010,20039.5,63.00018196,44.99304086,145.9135005
wellbore_chev_no_17_668,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20040,20069.5,89.63379148,47.8164278,180.3600004
wellbore_chev_no_17_669,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20070,20099.5,85.29695892,45.2583299,180.531499
wellbore_chev_no_17_670,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20100,20129.5,94.91099096,39.13130435,177.3555926
wellbore_chev_no_17_671,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20130,20159.5,84.47729219,47.91232834,181.0903336
wellbore_chev_no_17_672,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20160,20189.5,121.7975882,25.32376499,180.7735011
wellbore_chev_no_17_673,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20190,20219.5,109.9786402,25.34507643,180.4063327
wellbore_chev_no_17_674,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20220,20249.5,118.6719714,34.96678495,180.4301659
wellbore_chev_no_17_675,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20250,20279.5,97.10779766,42.25850567,177.6915251
wellbore_chev_no_17_676,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20280,20309.5,74.77556896,48.57665488,179.8791669
wellbore_chev_no_17_677,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20310,20339.5,91.98429209,46.61454074,179.8905001
wellbore_chev_no_17_678,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20340,20369.5,119.837071,42.69729366,179.8995005
wellbore_chev_no_17_679,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20370,20399.5,114.6448879,36.57211715,179.2571668
wellbore_chev_no_17_680,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20400,20429.5,129.8741053,35.58224138,179.8631671
wellbore_chev_no_17_681,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20430,20459.5,129.6380531,31.39235551,180.0245005
wellbore_chev_no_17_682,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20460,20489.5,129.6775396,30.58068819,180.0573344
wellbore_chev_no_17_683,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20490,20519.5,125.9104605,33.83647342,180.0910171
wellbore_chev_no_17_684,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20520,20549.5,125.6808158,32.07431952,180.6331668
wellbore_chev_no_17_685,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20550,20579.5,130.387547,40.63339945,180.0576663
wellbore_chev_no_17_686,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20580,20609.5,132.0741659,34.56297105,181.3286672
wellbore_chev_no_17_687,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20610,20639.5,131.8518847,38.45412979,181.3369995
wellbore_chev_no_17_688,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20640,20669.5,123.21196,35.37354991,179.9096551
wellbore_chev_no_17_689,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20670,20699.5,131.9245089,29.71647603,178.6790006
wellbore_chev_no_17_690,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20700,20729.5,132.0039258,36.23370746,175.9600001
wellbore_chev_no_17_691,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20730,20759.5,132.0320956,45.28662332,180.5008334
wellbore_chev_no_17_692,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20760,20789.5,124.0892323,42.56795602,180.3878337
wellbore_chev_no_17_693,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20790,20819.5,131.1110653,35.69173791,179.8378334
wellbore_chev_no_17_694,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20820,20849.5,131.861484,34.75367047,179.8196673
wellbore_chev_no_17_695,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20850,20879.5,132.0988627,25.47331192,179.856501
wellbore_chev_no_17_696,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20880,20909.5,129.6095472,41.51635125,179.8304998
wellbore_chev_no_17_697,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20910,20939.5,106.0086641,30.11735005,180.1010005
wellbore_chev_no_17_698,wellbore_chev_no_17,area_0,formation_2,bit_model_28,12.25,20940,20969.5,131.1683797,35.10714601,180.2293343
wellbore_chev_no_17_699,wellbore_chev_no_17,area_0,formation_232,bit_model_28,12.25,20970,20999.5,83.98221022,49.47650852,180.2341667
wellbore_chev_no_17_700,wellbore_chev_no_17,area_0,formation_232,bit_model_28,12.25,21000,21029.5,122.4551239,38.15136204,180.2171674
wellbore_chev_no_17_701,wellbore_chev_no_17,area_0,formation_232,bit_model_28,12.25,21030,21059.5,115.126354,34.93050533,180.308597
wellbore_chev_no_17_702,wellbore_chev_no_17,area_0,formation_232,bit_model_28,12.25,21060,21089.5,131.8835996,30.21876151,180.6305008
wellbore_chev_no_17_703,wellbore_chev_no_17,area_0,formation_232,bit_model_28,12.25,21090,21119.5,131.9674901,32.27383757,180.6228325
wellbore_chev_no_17_704,wellbore_chev_no_17,area_0,formation_232,bit_model_28,12.25,21120,21149.5,132.0072683,34.07538207,180.6246663
wellbore_chev_no_17_705,wellbore_chev_no_17,area_0,formation_232,bit_model_28,12.25,21150,21179.5,123.8269114,39.79380566,180.6173327
wellbore_chev_no_17_706,wellbore_chev_no_17,area_0,formation_52,bit_model_28,12.25,21180,21209.5,123.0626677,24.76475407,180.7718977
wellbore_chev_no_17_707,wellbore_chev_no_17,area_0,formation_52,bit_model_28,12.25,21210,21239.5,131.8882108,21.56267859,180.8303347
wellbore_chev_no_17_708,wellbore_chev_no_17,area_0,formation_52,bit_model_28,12.25,21240,21269.5,132.02251,27.0771753,180.8163335
wellbore_chev_no_17_709,wellbore_chev_no_17,area_0,formation_52,bit_model_28,12.25,21270,21299.5,132.1491631,34.22529612,180.8016673
wellbore_chev_no_17_710,wellbore_chev_no_17,area_0,formation_52,bit_model_28,12.25,21300,21329.5,124.3883893,31.42841651,179.5046551
wellbore_chev_no_17_711,wellbore_chev_no_17,area_0,formation_52,bit_model_28,12.25,21330,21359.5,131.8156303,25.75109437,180.3514999
wellbore_chev_no_17_712,wellbore_chev_no_17,area_0,formation_52,bit_model_28,12.25,21360,21389.5,132.1347949,30.891539,180.3598335
wellbore_chev_no_17_713,wellbore_chev_no_17,area_0,formation_52,bit_model_28,12.25,21390,21419.5,132.1237752,34.13858188,180.3436666
wellbore_chev_no_17_714,wellbore_chev_no_17,area_0,formation_52,bit_model_28,12.25,21420,21449.5,131.9878031,35.83944766,180.3229998
wellbore_chev_no_17_715,wellbore_chev_no_17,area_0,formation_52,bit_model_28,12.25,21450,21479.5,118.2530565,28.93714212,179.2175008
wellbore_chev_no_17_716,wellbore_chev_no_17,area_0,formation_52,bit_model_28,12.25,21480,21509.5,131.9637967,31.05725279,180.191168
wellbore_chev_no_17_717,wellbore_chev_no_17,area_0,formation_52,bit_model_28,12.25,21510,21539.5,132.0955348,35.59730625,180.1991676
wellbore_chev_no_17_718,wellbore_chev_no_17,area_0,formation_52,bit_model_28,12.25,21540,21569.5,132.1514374,36.40493422,180.1990013
wellbore_chev_no_17_719,wellbore_chev_no_17,area_0,formation_52,bit_model_28,12.25,21570,21599.5,124.3380742,35.92800015,175.6535007
wellbore_chev_no_17_720,wellbore_chev_no_17,area_0,formation_52,bit_model_28,12.25,21600,21629.5,131.763574,31.51801952,182.0846672
wellbore_chev_no_17_721,wellbore_chev_no_17,area_0,formation_52,bit_model_28,12.25,21630,21659.5,132.0639674,34.68826774,182.0704997
wellbore_chev_no_17_722,wellbore_chev_no_17,area_0,formation_52,bit_model_28,12.25,21660,21689.5,132.0523605,37.46572431,182.0833336
wellbore_chev_no_17_723,wellbore_chev_no_17,area_0,formation_54,bit_model_28,12.25,21690,21719.5,131.5823962,37.9610301,182.0584997
wellbore_chev_no_17_724,wellbore_chev_no_17,area_0,formation_54,bit_model_28,12.25,21720,21749.5,123.0092041,32.7070459,180.9350011
wellbore_chev_no_17_725,wellbore_chev_no_17,area_0,formation_54,bit_model_28,12.25,21750,21779.5,131.7408124,33.85565472,181.0715004
wellbore_chev_no_17_726,wellbore_chev_no_17,area_0,formation_54,bit_model_28,12.25,21780,21809.5,131.9279294,38.74220104,181.0468333
wellbore_chev_no_17_727,wellbore_chev_no_17,area_0,formation_54,bit_model_28,12.25,21810,21839.5,131.9610875,39.48442383,181.0358342
wellbore_chev_no_17_728,wellbore_chev_no_17,area_0,formation_54,bit_model_28,12.25,21840,21869.5,121.3369646,34.38146984,180.6934486
wellbore_chev_no_17_729,wellbore_chev_no_17,area_0,formation_54,bit_model_28,12.25,21870,21899.5,131.8394501,30.03504372,180.2658333
wellbore_chev_no_17_730,wellbore_chev_no_17,area_0,formation_57,bit_model_28,12.25,21900,21929.5,132.1659281,32.95175921,180.2685013
wellbore_chev_no_17_731,wellbore_chev_no_17,area_0,formation_55,bit_model_28,12.25,21930,21959.5,132.0855298,37.97315563,180.2626661
wellbore_chev_no_17_732,wellbore_chev_no_17,area_0,formation_55,bit_model_28,12.25,21960,21989.5,128.9153403,44.31585395,180.2583341
wellbore_chev_no_17_733,wellbore_chev_no_17,area_0,formation_55,bit_model_28,12.25,21990,22019.5,123.6887754,39.32789516,178.5801676
wellbore_chev_no_17_734,wellbore_chev_no_17,area_0,formation_55,bit_model_28,12.25,22020,22049.5,152.5902725,43.3895455,180.7974998
wellbore_chev_no_17_735,wellbore_chev_no_17,area_0,formation_55,bit_model_28,12.25,22050,22079.5,165.3008891,49.14103839,180.828167
wellbore_chev_no_17_736,wellbore_chev_no_17,area_0,formation_55,bit_model_28,12.25,22080,22109.5,111.2810143,41.67287896,180.852167
wellbore_chev_no_17_737,wellbore_chev_no_17,area_0,formation_55,bit_model_28,12.25,22110,22139.5,98.13235228,32.14265026,180.9252552
wellbore_chev_no_17_738,wellbore_chev_no_17,area_0,formation_55,bit_model_28,12.25,22140,22169.5,101.8993027,19.02956761,181.0268339
wellbore_chev_no_17_739,wellbore_chev_no_17,area_0,formation_55,bit_model_28,12.25,22170,22199.5,147.4860789,30.54026988,181.0381663
wellbore_chev_no_17_740,wellbore_chev_no_17,area_0,formation_55,bit_model_28,12.25,22200,22229.5,131.9660088,28.71337306,181.0068339
wellbore_chev_no_17_741,wellbore_chev_no_17,area_0,formation_62,bit_model_28,12.25,22230,22259.5,116.1106019,26.08178806,181.0444992
wellbore_chev_no_17_742,wellbore_chev_no_17,area_0,formation_61,bit_model_28,12.25,22260,22289.5,129.8353757,30.21582305,181.2058334
wellbore_chev_no_17_743,wellbore_chev_no_17,area_0,formation_59,bit_model_28,12.25,22290,22319.5,130.0107029,32.80625461,180.6761668
wellbore_chev_no_17_744,wellbore_chev_no_17,area_0,formation_65,bit_model_28,12.25,22320,22349.5,122.9869874,35.46796824,180.6496661
wellbore_chev_no_17_745,wellbore_chev_no_17,area_0,formation_65,bit_model_28,12.25,22350,22379.5,129.156919,37.68839111,180.6521673
wellbore_chev_no_17_746,wellbore_chev_no_17,area_0,formation_64,bit_model_28,12.25,22380,22409.5,129.8513858,25.51405916,180.3996499
wellbore_chev_no_17_747,wellbore_chev_no_17,area_0,formation_63,bit_model_28,12.25,22410,22439.5,136.7468967,29.41701419,180.1545008
wellbore_chev_no_17_748,wellbore_chev_no_17,area_0,formation_63,bit_model_28,12.25,22440,22469.5,115.3438694,29.97919401,180.1416672
wellbore_chev_no_17_749,wellbore_chev_no_17,area_0,formation_63,bit_model_28,12.25,22470,22499.5,129.0507629,35.96731574,180.1620008
wellbore_chev_no_17_750,wellbore_chev_no_17,area_0,formation_63,bit_model_28,12.25,22500,22529.5,115.4183772,33.33987262,180.2428824
wellbore_chev_no_17_751,wellbore_chev_no_17,area_0,formation_63,bit_model_28,12.25,22530,22559.5,148.060849,33.40774908,180.840168
wellbore_chev_no_17_752,wellbore_chev_no_17,area_0,formation_63,bit_model_28,12.25,22560,22589.5,149.2577324,38.3185462,180.8648341
wellbore_chev_no_17_753,wellbore_chev_no_17,area_0,formation_63,bit_model_28,12.25,22590,22619.5,149.2882807,43.25028648,180.832
wellbore_chev_no_17_754,wellbore_chev_no_17,area_0,formation_63,bit_model_28,12.25,22620,22649.5,149.345948,47.29981098,180.8330009
